SUMLEV	GEOCODE	GEOID	NAME	BASENAME	total_population_p001	white	black	american_indian	asian	pacific_islander	other	two_or_more	total_population_p002	hispanic	not_hispanic	housing_units_total	housing_units_occupied	housing_units_vacant
140	51710005602	1400000US51710005602	Census Tract 56.02	56.02	3358	1859	801	42	105	7	243	301	3358	459	2899	1414	1327	87
140	51710005701	1400000US51710005701	Census Tract 57.01	57.01	4212	889	2508	44	115	11	334	311	4212	572	3640	1992	1853	139
140	51710005702	1400000US51710005702	Census Tract 57.02	57.02	2624	561	1655	11	70	4	126	197	2624	213	2411	1124	1028	96
140	51710005800	1400000US51710005800	Census Tract 58	58	4296	542	3095	19	93	10	256	281	4296	475	3821	1934	1830	104
140	51710005901	1400000US51710005901	Census Tract 59.01	59.01	4963	799	3293	27	160	4	312	368	4963	589	4374	2255	2123	132
140	51710005902	1400000US51710005902	Census Tract 59.02	59.02	4068	1459	1644	29	384	10	231	311	4068	423	3645	1711	1611	100
140	51710005903	1400000US51710005903	Census Tract 59.03	59.03	1590	538	707	9	139	0	75	122	1590	140	1450	667	639	28
140	51710006000	1400000US51710006000	Census Tract 60	60	3485	1747	1075	6	161	22	140	334	3485	293	3192	1493	1385	108
140	51710006100	1400000US51710006100	Census Tract 61	61	7386	2389	3652	63	347	18	302	615	7386	664	6722	3155	2942	213
140	51710006200	1400000US51710006200	Census Tract 62	62	3241	1376	1236	22	157	6	131	313	3241	312	2929	1321	1251	70
140	51710006400	1400000US51710006400	Census Tract 64	64	3192	727	2085	3	46	6	90	235	3192	212	2980	1419	1333	86
140	51710006501	1400000US51710006501	Census Tract 65.01	65.01	2930	1551	819	15	78	1	174	292	2930	379	2551	1554	1363	191
140	51710006502	1400000US51710006502	Census Tract 65.02	65.02	3458	2421	562	14	92	9	113	247	3458	245	3213	1836	1657	179
140	51710006601	1400000US51710006601	Census Tract 66.01	66.01	1513	922	265	8	57	25	32	204	1513	179	1334	456	450	6
140	51710006602	1400000US51710006602	Census Tract 66.02	66.02	2428	1702	213	19	81	3	126	284	2428	281	2147	1006	963	43
140	51710006603	1400000US51710006603	Census Tract 66.03	66.03	2356	1556	265	6	161	2	156	210	2356	279	2077	975	933	42
140	51710006604	1400000US51710006604	Census Tract 66.04	66.04	2474	1264	561	13	99	3	239	295	2474	504	1970	1081	1021	60
140	51710006605	1400000US51710006605	Census Tract 66.05	66.05	2649	1528	554	25	176	8	110	248	2649	273	2376	1224	1177	47
140	51710006606	1400000US51710006606	Census Tract 66.06	66.06	4195	1888	1325	18	262	9	256	437	4195	580	3615	1866	1799	67
140	51710006607	1400000US51710006607	Census Tract 66.07	66.07	2865	1283	791	10	333	6	128	314	2865	332	2533	1150	1105	45
140	51710006800	1400000US51710006800	Census Tract 68	68	1682	943	454	7	97	0	46	135	1682	140	1542	710	668	42
140	51710006901	1400000US51710006901	Census Tract 69.01	69.01	3571	985	1854	16	310	0	157	249	3571	393	3178	1467	1357	110
140	51710006902	1400000US51710006902	Census Tract 69.02	69.02	2398	1412	595	18	104	7	52	210	2398	180	2218	1105	1020	85
140	51710007001	1400000US51710007001	Census Tract 70.01	70.01	2265	351	1666	10	18	6	64	150	2265	176	2089	913	867	46
140	51710007002	1400000US51710007002	Census Tract 70.02	70.02	3443	973	2064	16	70	7	67	246	3443	217	3226	1594	1501	93
140	51710980100	1400000US51710980100	Census Tract 9801	9801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51710980200	1400000US51710980200	Census Tract 9802	9802	7	1	0	0	0	0	0	6	7	0	7	4	4	0
140	51710980300	1400000US51710980300	Census Tract 9803	9803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51710990000	1400000US51710990000	Census Tract 9900	9900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51720960100	1400000US51720960100	Census Tract 9601	9601	3687	3242	180	8	27	1	38	191	3687	81	3606	1934	1678	256
140	51730810100	1400000US51730810100	Census Tract 8101	8101	2501	238	2078	4	10	2	35	134	2501	104	2397	1273	1031	242
140	51730810300	1400000US51730810300	Census Tract 8103	8103	2712	541	1802	29	6	4	178	152	2712	273	2439	1450	1186	264
140	51730810400	1400000US51730810400	Census Tract 8104	8104	1688	199	1343	0	24	0	32	90	1688	48	1640	1084	846	238
140	51730810500	1400000US51730810500	Census Tract 8105	8105	4019	222	3530	4	14	1	118	130	4019	154	3865	2272	1751	521
140	51730810600	1400000US51730810600	Census Tract 8106	8106	1739	46	1589	7	21	1	16	59	1739	43	1696	938	792	146
140	51730810700	1400000US51730810700	Census Tract 8107	8107	1961	140	1698	15	5	0	17	86	1961	56	1905	1211	937	274
140	51730810900	1400000US51730810900	Census Tract 8109	8109	3342	577	2520	15	36	2	90	102	3342	125	3217	1499	1381	118
140	51730811000	1400000US51730811000	Census Tract 8110	8110	4447	1098	2960	16	46	3	80	244	4447	212	4235	2248	2033	215
140	51730811100	1400000US51730811100	Census Tract 8111	8111	3274	542	2383	5	92	1	79	172	3274	161	3113	1716	1553	163
140	51730811200	1400000US51730811200	Census Tract 8112	8112	4749	1049	2902	38	67	18	413	262	4749	651	4098	2359	2176	183
140	51730811300	1400000US51730811300	Census Tract 8113	8113	3026	766	2006	8	18	0	84	144	3026	143	2883	1963	1696	267
140	51735340100	1400000US51735340100	Census Tract 3401	3401	3876	3412	32	15	121	1	33	262	3876	135	3741	1490	1412	78
140	51735340200	1400000US51735340200	Census Tract 3402	3402	5299	4699	61	13	94	5	60	367	5299	197	5102	2210	2073	137
140	51735340300	1400000US51735340300	Census Tract 3403	3403	3285	2948	27	13	49	1	40	207	3285	131	3154	1226	1162	64
140	51735990100	1400000US51735990100	Census Tract 9901	9901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51740210200	1400000US51740210200	Census Tract 2102	2102	2119	1255	594	22	18	0	50	180	2119	138	1981	1114	929	185
140	51740210300	1400000US51740210300	Census Tract 2103	2103	2308	1191	855	19	22	4	37	180	2308	118	2190	1037	939	98
140	51740210400	1400000US51740210400	Census Tract 2104	2104	1432	912	398	2	24	2	9	85	1432	51	1381	777	716	61
140	51740210500	1400000US51740210500	Census Tract 2105	2105	1717	101	1521	4	9	3	16	63	1717	31	1686	729	649	80
140	51740210600	1400000US51740210600	Census Tract 2106	2106	1555	996	409	7	12	5	13	113	1555	53	1502	783	684	99
140	51740210900	1400000US51740210900	Census Tract 2109	2109	4073	2077	1504	17	103	4	90	278	4073	264	3809	2536	2293	243
140	51740211100	1400000US51740211100	Census Tract 2111	2111	1933	106	1714	5	10	0	12	86	1933	42	1891	931	886	45
140	51740211400	1400000US51740211400	Census Tract 2114	2114	1860	62	1544	8	4	1	20	221	1860	32	1828	834	788	46
140	51740211500	1400000US51740211500	Census Tract 2115	2115	1953	685	1041	15	17	3	35	157	1953	85	1868	806	703	103
140	51740211600	1400000US51740211600	Census Tract 2116	2116	4015	2718	781	33	73	0	86	324	4015	230	3785	1870	1712	158
140	51740211700	1400000US51740211700	Census Tract 2117	2117	3109	320	2571	19	23	2	53	121	3109	113	2996	1468	1256	212
140	51740211800	1400000US51740211800	Census Tract 2118	2118	3483	211	3043	31	10	1	54	133	3483	127	3356	1499	1296	203
140	51740211900	1400000US51740211900	Census Tract 2119	2119	1632	125	1387	2	0	4	35	79	1632	60	1572	688	579	109
140	51740212000	1400000US51740212000	Census Tract 2120	2120	2146	92	1913	3	7	2	50	79	2146	103	2043	875	738	137
140	51740212100	1400000US51740212100	Census Tract 2121	2121	1285	57	1143	16	8	3	5	53	1285	28	1257	625	573	52
140	51740212300	1400000US51740212300	Census Tract 2123	2123	4895	1720	2557	16	79	8	125	390	4895	288	4607	2081	1836	245
140	51740212400	1400000US51740212400	Census Tract 2124	2124	3925	1221	2269	16	37	21	70	291	3925	220	3705	1642	1542	100
140	51740212500	1400000US51740212500	Census Tract 2125	2125	2150	986	820	19	50	0	102	173	2150	187	1963	907	840	67
140	51740212600	1400000US51740212600	Census Tract 2126	2126	1747	586	956	6	31	3	41	124	1747	120	1627	727	665	62
140	51740212701	1400000US51740212701	Census Tract 2127.01	2127.01	5258	416	4632	13	18	1	52	126	5258	111	5147	1878	1745	133
140	51740212702	1400000US51740212702	Census Tract 2127.02	2127.02	3238	176	2928	0	18	0	27	89	3238	54	3184	1414	1302	112
140	51740212801	1400000US51740212801	Census Tract 2128.01	2128.01	4709	1833	2473	15	37	4	67	280	4709	174	4535	2182	2060	122
140	51740212802	1400000US51740212802	Census Tract 2128.02	2128.02	2815	1914	604	12	31	6	60	188	2815	117	2698	1291	1236	55
140	51740212900	1400000US51740212900	Census Tract 2129	2129	5246	4103	580	24	52	5	66	416	5246	184	5062	2357	2200	157
140	51740213001	1400000US51740213001	Census Tract 2130.01	2130.01	6440	3582	2080	29	163	8	99	479	6440	308	6132	2645	2538	107
140	51740213002	1400000US51740213002	Census Tract 2130.02	2130.02	4303	3007	846	16	66	12	51	305	4303	177	4126	1999	1856	143
140	51740213101	1400000US51740213101	Census Tract 2131.01	2131.01	5044	985	3504	23	54	11	105	362	5044	290	4754	2216	2046	170
140	51740213103	1400000US51740213103	Census Tract 2131.03	2131.03	6719	2592	3442	17	104	7	119	438	6719	298	6421	2803	2659	144
140	51740213104	1400000US51740213104	Census Tract 2131.04	2131.04	3976	709	2871	6	77	10	67	236	3976	150	3826	1409	1360	49
140	51740213200	1400000US51740213200	Census Tract 2132	2132	2206	816	1091	11	91	11	36	150	2206	160	2046	1041	921	120
140	51740980100	1400000US51740980100	Census Tract 9801	9801	624	338	143	1	37	0	86	19	624	100	524	0	0	0
140	51750010101	1400000US51750010101	Census Tract 101.01	101.01	3762	2928	374	3	60	0	111	286	3762	212	3550	2011	1733	278
140	51750010102	1400000US51750010102	Census Tract 101.02	101.02	5376	3661	1162	21	104	5	286	137	5376	300	5076	1198	1065	133
140	51750010201	1400000US51750010201	Census Tract 102.01	102.01	4028	3123	527	10	37	0	67	264	4028	143	3885	1881	1745	136
140	51750010202	1400000US51750010202	Census Tract 102.02	102.02	2904	2568	119	6	16	1	24	170	2904	110	2794	1359	1246	113
140	51760010201	1400000US51760010201	Census Tract 102.01	102.01	1754	1310	299	4	28	4	20	89	1754	54	1700	1090	849	241
140	51760010202	1400000US51760010202	Census Tract 102.02	102.02	1963	1520	310	9	24	0	17	83	1963	45	1918	1546	1298	248
140	51760010300	1400000US51760010300	Census Tract 103	103	1445	109	1232	6	10	1	10	77	1445	44	1401	708	640	68
140	51760010401	1400000US51760010401	Census Tract 104.01	104.01	2889	1869	812	11	37	1	36	123	2889	78	2811	1672	1495	177
140	51760010402	1400000US51760010402	Census Tract 104.02	104.02	3513	1930	1347	6	50	1	25	154	3513	61	3452	1838	1552	286
140	51760010500	1400000US51760010500	Census Tract 105	105	1465	414	950	3	9	0	26	63	1465	35	1430	734	688	46
140	51760010600	1400000US51760010600	Census Tract 106	106	1978	747	1056	4	30	0	26	115	1978	73	1905	905	795	110
140	51760010700	1400000US51760010700	Census Tract 107	107	2454	620	1620	11	25	0	39	139	2454	98	2356	1209	1035	174
140	51760010800	1400000US51760010800	Census Tract 108	108	3409	512	2680	9	22	0	45	141	3409	95	3314	1748	1447	301
140	51760010900	1400000US51760010900	Census Tract 109	109	2739	431	2066	21	19	0	89	113	2739	129	2610	1277	1108	169
140	51760011000	1400000US51760011000	Census Tract 110	110	2169	456	1532	17	18	0	27	119	2169	52	2117	1062	938	124
140	51760011100	1400000US51760011100	Census Tract 111	111	3550	795	2339	4	93	3	102	214	3550	199	3351	1494	1348	146
140	51760020100	1400000US51760020100	Census Tract 201	201	1663	53	1542	1	5	1	10	51	1663	38	1625	649	601	48
140	51760020200	1400000US51760020200	Census Tract 202	202	3497	72	3293	0	2	0	22	108	3497	73	3424	1571	1322	249
140	51760020300	1400000US51760020300	Census Tract 203	203	1783	379	1225	6	27	0	36	110	1783	80	1703	911	785	126
140	51760020400	1400000US51760020400	Census Tract 204	204	4449	274	3969	13	9	1	60	123	4449	98	4351	1541	1407	134
140	51760020501	1400000US51760020501	Census Tract 205.01	205.01	3131	1835	881	13	146	4	53	199	3131	182	2949	2358	2141	217
140	51760020502	1400000US51760020502	Census Tract 205.02	205.02	3317	1971	736	6	231	7	97	269	3317	236	3081	2518	2217	301
140	51760020600	1400000US51760020600	Census Tract 206	206	1814	1288	326	7	48	0	25	120	1814	87	1727	1022	942	80
140	51760020700	1400000US51760020700	Census Tract 207	207	1614	551	899	17	26	0	23	98	1614	76	1538	892	809	83
140	51760020800	1400000US51760020800	Census Tract 208	208	1717	1226	264	3	49	0	39	136	1717	85	1632	918	840	78
140	51760020900	1400000US51760020900	Census Tract 209	209	3090	855	1948	13	41	0	38	195	3090	104	2986	1611	1412	199
140	51760021000	1400000US51760021000	Census Tract 210	210	1623	363	1127	3	11	2	41	76	1623	76	1547	741	695	46
140	51760021100	1400000US51760021100	Census Tract 211	211	1738	404	1125	13	26	1	64	105	1738	108	1630	829	736	93
140	51760021200	1400000US51760021200	Census Tract 212	212	1420	301	981	7	6	0	42	83	1420	58	1362	692	628	64
140	51760030100	1400000US51760030100	Census Tract 301	301	2500	51	2259	14	0	0	32	144	2500	79	2421	1183	1004	179
140	51760030200	1400000US51760030200	Census Tract 302	302	2460	1269	775	3	112	1	74	226	2460	195	2265	1544	1372	172
140	51760030501	1400000US51760030501	Census Tract 305.01	305.01	3808	2067	636	7	638	1	100	359	3808	330	3478	2475	2277	198
140	51760030502	1400000US51760030502	Census Tract 305.02	305.02	2541	1545	366	7	367	4	69	183	2541	157	2384	2006	1803	203
140	51760040201	1400000US51760040201	Census Tract 402.01	402.01	3093	1247	1193	8	208	0	157	280	3093	326	2767	1068	934	134
140	51760040202	1400000US51760040202	Census Tract 402.02	402.02	3356	2420	455	0	158	0	71	252	3356	200	3156	2298	2170	128
140	51760040300	1400000US51760040300	Census Tract 403	403	5560	2668	1272	14	956	0	238	412	5560	507	5053	962	800	162
140	51760040400	1400000US51760040400	Census Tract 404	404	4350	3041	625	8	249	2	70	355	4350	286	4064	2470	2263	207
140	51760040500	1400000US51760040500	Census Tract 405	405	3298	2732	197	0	76	0	44	249	3298	171	3127	1956	1829	127
140	51760040600	1400000US51760040600	Census Tract 406	406	1863	1567	77	0	41	2	45	131	1863	118	1745	1197	1135	62
140	51760040700	1400000US51760040700	Census Tract 407	407	2657	2208	133	0	73	0	49	194	2657	153	2504	1611	1539	72
140	51760040800	1400000US51760040800	Census Tract 408	408	1440	1208	44	7	34	0	32	115	1440	91	1349	896	855	41
140	51760040900	1400000US51760040900	Census Tract 409	409	2609	2204	114	6	48	4	41	192	2609	139	2470	1559	1455	104
140	51760041000	1400000US51760041000	Census Tract 410	410	2715	2450	53	3	62	4	30	113	2715	90	2625	1501	1429	72
140	51760041100	1400000US51760041100	Census Tract 411	411	4303	3330	417	7	184	1	96	268	4303	266	4037	2438	2280	158
140	51760041200	1400000US51760041200	Census Tract 412	412	1276	1040	62	2	66	0	19	87	1276	78	1198	626	580	46
140	51760041300	1400000US51760041300	Census Tract 413	413	3042	1104	1577	2	108	3	53	195	3042	129	2913	1484	1364	120
140	51760041400	1400000US51760041400	Census Tract 414	414	2195	1227	791	7	34	1	28	107	2195	84	2111	1071	997	74
140	51760041600	1400000US51760041600	Census Tract 416	416	1421	894	402	2	15	0	19	89	1421	54	1367	707	670	37
140	51760050100	1400000US51760050100	Census Tract 501	501	3118	2571	228	8	72	0	62	177	3118	149	2969	1736	1671	65
140	51760050200	1400000US51760050200	Census Tract 502	502	3380	3016	63	0	63	1	32	205	3380	160	3220	1599	1530	69
140	51760050300	1400000US51760050300	Census Tract 503	503	1427	1271	26	4	22	0	28	76	1427	55	1372	827	792	35
140	51760050400	1400000US51760050400	Census Tract 504	504	3084	2737	173	4	22	1	31	116	3084	64	3020	1342	1286	56
140	51760050500	1400000US51760050500	Census Tract 505	505	5045	4094	238	4	298	2	88	321	5045	268	4777	1358	1280	78
140	51760050600	1400000US51760050600	Census Tract 506	506	2637	2494	33	2	31	0	12	65	2637	39	2598	1048	988	60
140	51760060200	1400000US51760060200	Census Tract 602	602	2237	324	1717	9	12	0	67	108	2237	103	2134	1002	883	119
140	51760060400	1400000US51760060400	Census Tract 604	604	5106	1028	3530	23	28	3	195	299	5106	264	4842	2285	2056	229
140	51760060501	1400000US51760060501	Census Tract 605.01	605.01	2116	1460	447	1	37	2	32	137	2116	81	2035	979	928	51
140	51760060502	1400000US51760060502	Census Tract 605.02	605.02	3796	1764	1567	13	49	6	124	273	3796	225	3571	2136	1997	139
140	51760060600	1400000US51760060600	Census Tract 606	606	2497	2068	196	5	36	1	33	158	2497	108	2389	1197	1153	44
140	51760060700	1400000US51760060700	Census Tract 607	607	5187	392	4257	11	7	7	258	255	5187	399	4788	2132	1956	176
140	51760060800	1400000US51760060800	Census Tract 608	608	3572	267	1837	53	27	0	1156	232	3572	1434	2138	1382	1222	160
140	51760060900	1400000US51760060900	Census Tract 609	609	1613	278	408	24	16	0	723	164	1613	922	691	574	531	43
140	51760061001	1400000US51760061001	Census Tract 610.01	610.01	2813	805	1719	7	45	1	58	178	2813	140	2673	1564	1409	155
140	51760061002	1400000US51760061002	Census Tract 610.02	610.02	4063	1912	1454	19	200	0	89	389	4063	294	3769	2930	2707	223
140	51760070100	1400000US51760070100	Census Tract 701	701	5711	4320	853	6	135	3	80	314	5711	203	5508	3003	2790	213
140	51760070300	1400000US51760070300	Census Tract 703	703	3441	1746	1207	2	61	6	234	185	3441	376	3065	1562	1510	52
140	51760070400	1400000US51760070400	Census Tract 704	704	3888	3036	532	7	89	0	43	181	3888	130	3758	1993	1906	87
140	51760070601	1400000US51760070601	Census Tract 706.01	706.01	6806	562	2051	118	82	21	3367	605	6806	4085	2721	2564	2331	233
140	51760070602	1400000US51760070602	Census Tract 706.02	706.02	2371	213	1423	11	9	0	535	180	2371	706	1665	890	835	55
140	51760070700	1400000US51760070700	Census Tract 707	707	5276	578	2788	39	44	2	1451	374	5276	1820	3456	2207	2108	99
140	51760070802	1400000US51760070802	Census Tract 708.02	708.02	2890	502	1412	25	30	0	719	202	2890	888	2002	1114	1045	69
140	51760070803	1400000US51760070803	Census Tract 708.03	708.03	4699	485	2660	29	14	9	1224	278	4699	1495	3204	1841	1760	81
140	51760070804	1400000US51760070804	Census Tract 708.04	708.04	3324	537	1987	20	57	0	539	184	3324	687	2637	1267	1234	33
140	51760070901	1400000US51760070901	Census Tract 709.01	709.01	4583	500	2937	32	28	0	829	257	4583	1061	3522	1792	1674	118
140	51760070902	1400000US51760070902	Census Tract 709.02	709.02	2466	378	1669	13	18	0	252	136	2466	356	2110	1221	1072	149
140	51760071002	1400000US51760071002	Census Tract 710.02	710.02	3414	780	1997	49	84	0	287	217	3414	476	2938	1619	1533	86
140	51760071003	1400000US51760071003	Census Tract 710.03	710.03	2998	576	1934	18	47	1	242	180	2998	350	2648	1648	1445	203
140	51760071004	1400000US51760071004	Census Tract 710.04	710.04	2594	493	1713	17	26	0	177	168	2594	297	2297	1405	1236	169
140	51760071100	1400000US51760071100	Census Tract 711	711	5787	2396	2590	21	149	0	195	436	5787	395	5392	3158	3007	151
140	51770000100	1400000US51770000100	Census Tract 1	1	3796	833	2522	14	36	1	169	221	3796	243	3553	1677	1507	170
140	51770000300	1400000US51770000300	Census Tract 3	3	4913	2332	1038	37	143	8	812	543	4913	1330	3583	2148	2038	110
140	51770000400	1400000US51770000400	Census Tract 4	4	5350	3049	700	24	501	14	614	448	5350	990	4360	2427	2234	193
140	51770000500	1400000US51770000500	Census Tract 5	5	4775	2596	1077	30	113	6	530	423	4775	812	3963	2295	2123	172
140	51770000601	1400000US51770000601	Census Tract 6.01	6.01	5098	3422	802	35	92	1	281	465	5098	525	4573	2437	2193	244
140	51770000602	1400000US51770000602	Census Tract 6.02	6.02	3656	2549	433	42	109	2	213	308	3656	405	3251	1811	1699	112
140	51770000900	1400000US51770000900	Census Tract 9	9	5759	1212	3739	23	207	1	163	414	5759	321	5438	2534	2388	146
140	51770001000	1400000US51770001000	Census Tract 10	10	2074	750	944	11	109	0	69	191	2074	133	1941	1062	832	230
140	51770001100	1400000US51770001100	Census Tract 11	11	2067	1494	322	5	120	0	23	103	2067	105	1962	1385	1206	179
140	51770001200	1400000US51770001200	Census Tract 12	12	3556	2631	470	7	122	2	63	261	3556	169	3387	2390	2112	278
